Name,Category,Film,Win_Oscar?,Year_Ceremony,Birth_Date,Birth_Place,Gender,Race or Ethnicity,Sexual orientation,Religion,Link
Louis Calhern,ACTOR,The Magnificent Yankee,FALSE,1951,1895-02-19,"Brooklyn, NY",Male,White,Straight,Na,http://www.nndb.com/people/743/000050593/
Jose Ferrer,ACTOR,Cyrano de Bergerac,TRUE,1951,1909-01-08,"Santurce, Puerto Rico",Male,Hispanic,Straight,Na,/people/311/000026233/
William Holden,ACTOR,Sunset Blvd.,FALSE,1951,1918-04-17,"O'Fallon, IL",Male,White,Straight,Na,/people/210/000022144/
Jimmy Stewart,ACTOR,Harvey,FALSE,1951,1908-05-20,"Indiana, PA",Male,White,Straight,Presbyterian,/people/659/000026581/
Spencer Tracy,ACTOR,Father of the Bride,FALSE,1951,1900-04-05,"Milwaukee, WI",Male,White,Straight,Roman Catholic,/people/979/000024907/
Jeff Chandler,ACTOR IN A SUPPORTING ROLE,Broken Arrow,FALSE,1951,1918-12-15,"Brooklyn, NY",Male,White,Straight,Jewish,http://www.nndb.com/people/597/000101294/
Edmund Gwenn,ACTOR IN A SUPPORTING ROLE,Mister 880,FALSE,1951,1875-09-26,"Vale of Glamorgan, Wales",Male,White,Na,Na,/people/123/000063931/
Sam Jaffe,ACTOR IN A SUPPORTING ROLE,The Asphalt Jungle,FALSE,1951,1891-03-10,New York City,Male,White,Straight,Jewish,http://www.nndb.com/people/451/000047310/
George Sanders,ACTOR IN A SUPPORTING ROLE,All about Eve,TRUE,1951,1906-07-03,"St. Petersburg, Russia",Male,White,Straight,Na,/people/728/000043599/
Erich von Stroheim,ACTOR IN A SUPPORTING ROLE,Sunset Blvd.,FALSE,1951,1885-09-22,"Vienna, Austria",Male,White,Straight,Na,http://www.nndb.com/people/303/000044171/
Anne Baxter,ACTRESS,All about Eve,FALSE,1951,1923-05-07,"Michigan City, IN",Female,White,Straight,Na,/people/458/000026380/
Bette Davis,ACTRESS,All about Eve,FALSE,1951,1908-04-05,"Lowell, MA",Female,White,Straight,Na,/people/457/000026379/
Judy Holliday,ACTRESS,Born Yesterday,TRUE,1951,1921-06-21,New York City,Female,White,Straight,Na,/people/808/000063619/
Eleanor Parker,ACTRESS,Caged,FALSE,1951,1922-06-26,"Cedarville, OH",Female,White,Straight,Na,http://www.nndb.com/people/373/000102067/
Gloria Swanson,ACTRESS,Sunset Blvd.,FALSE,1951,1897-03-27,"Chicago, IL",Female,White,Straight,Na,http://www.nndb.com/people/979/000043850/
Hope Emerson,ACTRESS IN A SUPPORTING ROLE,Caged,FALSE,1951,1897-10-29,"Hawarden, IA",Female,White,Na,Na,http://www.nndb.com/people/214/000078977/
Celeste Holm,ACTRESS IN A SUPPORTING ROLE,All about Eve,FALSE,1951,1917-04-29,New York City,Female,White,Straight,Na,/people/084/000063892/
Josephine Hull,ACTRESS IN A SUPPORTING ROLE,Harvey,TRUE,1951,1886-01-03,"Newtonville, MA",Female,White,Straight,Na,/people/087/000063895/
Nancy Olson,ACTRESS IN A SUPPORTING ROLE,Sunset Blvd.,FALSE,1951,1928-07-14,"Milwaukee, WI",Female,White,Straight,Na,http://www.nndb.com/people/816/000102510/
Thelma Ritter,ACTRESS IN A SUPPORTING ROLE,All about Eve,FALSE,1951,1905-02-14,"Brooklyn, NY",Female,White,Straight,Na,http://www.nndb.com/people/813/000089546/
Joseph L. Mankiewicz,DIRECTING,All about Eve,TRUE,1951,1909-02-11,"Wilkes-Barre, PA",Male,White,Straight,Jewish,/people/723/000032627/
John Huston,DIRECTING,The Asphalt Jungle,FALSE,1951,1906-08-05,"Nevada, MO",Male,White,Straight,Agnostic,/people/704/000024632/
George Cukor,DIRECTING,Born Yesterday,FALSE,1951,1899-07-07,New York City,Male,White,Gay,Na,/people/373/000041250/
Billy Wilder,DIRECTING,Sunset Blvd.,FALSE,1951,1906-06-22,"Sucha, Galicia, Austria",Male,White,Straight,Jewish,/people/982/000024910/
Carol Reed,DIRECTING,The Third Man,FALSE,1951,1906-12-30,"London, England",Male,White,Straight,Na,/people/290/000064098/
Humphrey Bogart,ACTOR,The African Queen,TRUE,1952,1899-12-25,New York City,Male,White,Straight,Na,/people/837/000024765/
Marlon Brando,ACTOR,A Streetcar Named Desire,FALSE,1952,1924-04-03,"Omaha, NE",Male,White,Bisexual,Deist,/people/721/000022655/
Montgomery Clift,ACTOR,A Place in the Sun,FALSE,1952,1920-10-17,"Omaha, NE",Male,White,Gay,Na,http://www.nndb.com/people/920/000043791/
Arthur Kennedy,ACTOR,Bright Victory,FALSE,1952,1914-02-17,"Worcester, MA",Male,White,Straight,Na,http://www.nndb.com/people/838/000110508/
Fredric March,ACTOR,Death of a Salesman,FALSE,1952,1897-08-31,"Racine, WI",Male,White,Straight,Na,/people/255/000043126/
Leo Genn,ACTOR IN A SUPPORTING ROLE,Quo Vadis,FALSE,1952,1905-08-09,"London, England",Male,White,Straight,Na,http://www.nndb.com/people/760/000136352/
Kevin McCarthy,ACTOR IN A SUPPORTING ROLE,Death of a Salesman,FALSE,1952,1914-02-15,"Seattle, WA",Male,White,Straight,Na,http://www.nndb.com/people/972/000031879/
Karl Malden,ACTOR IN A SUPPORTING ROLE,A Streetcar Named Desire,TRUE,1952,1912-03-22,"Chicago, IL",Male,White,Straight,Na,/people/553/000022487/
Peter Ustinov,ACTOR IN A SUPPORTING ROLE,Quo Vadis,FALSE,1952,1921-04-16,"London, England",Male,White,Straight,Na,/people/810/000022744/
Gig Young,ACTOR IN A SUPPORTING ROLE,Come Fill the Cup,FALSE,1952,1913-11-04,"St. Cloud, MN",Male,White,Straight,Na,/people/110/000063918/
Katharine Hepburn,ACTRESS,The African Queen,FALSE,1952,1907-05-12,"Hartford, CT",Female,White,Bisexual,Atheist,/people/775/000023706/
Vivien Leigh,ACTRESS,A Streetcar Named Desire,TRUE,1952,1913-11-05,"Darjeeling, India",Female,White,Straight,Roman Catholic,/people/470/000022404/
Eleanor Parker,ACTRESS,Detective Story,FALSE,1952,1922-06-26,"Cedarville, OH",Female,White,Straight,Na,http://www.nndb.com/people/373/000102067/
Shelley Winters,ACTRESS,A Place in the Sun,FALSE,1952,1920-08-18,"St. Louis, MO",Female,White,Straight,Jewish,/people/859/000022793/
Jane Wyman,ACTRESS,The Blue Veil,FALSE,1952,1917-01-05,"St. Joseph, MO",Female,White,Straight,Roman Catholic,/people/656/000022590/
Joan Blondell,ACTRESS IN A SUPPORTING ROLE,The Blue Veil,FALSE,1952,1906-08-30,New York City,Female,White,Straight,Na,http://www.nndb.com/people/218/000032122/
Mildred Dunnock,ACTRESS IN A SUPPORTING ROLE,Death of a Salesman,FALSE,1952,1901-01-25,"Baltimore, MD",Female,White,Straight,Na,http://www.nndb.com/people/566/000174044/
Lee Grant,ACTRESS IN A SUPPORTING ROLE,Detective Story,FALSE,1952,1927-10-31,New York City,Female,White,Straight,Jewish,/people/409/000032313/
Kim Hunter,ACTRESS IN A SUPPORTING ROLE,A Streetcar Named Desire,TRUE,1952,1922-11-12,"Detroit, MI",Female,White,Straight,Na,/people/501/000051348/
Thelma Ritter,ACTRESS IN A SUPPORTING ROLE,The Mating Season,FALSE,1952,1905-02-14,"Brooklyn, NY",Female,White,Straight,Na,http://www.nndb.com/people/813/000089546/
John Huston,DIRECTING,The African Queen,FALSE,1952,1906-08-05,"Nevada, MO",Male,White,Straight,Agnostic,/people/704/000024632/
Vincente Minnelli,DIRECTING,An American in Paris,FALSE,1952,1903-02-28,"Chicago, IL",Male,White,Bisexual,Na,/people/825/000032729/
William Wyler,DIRECTING,Detective Story,FALSE,1952,1902-07-01,"Mulhouse, Haut-Rhin, Alsace, France",Male,White,Straight,Na,/people/463/000032367/
George Stevens,DIRECTING,A Place in the Sun,TRUE,1952,1904-12-18,"Oakland, CA",Male,White,Straight,Na,/people/382/000044250/
Elia Kazan,DIRECTING,A Streetcar Named Desire,FALSE,1952,1909-09-07,"Istanbul, Turkey",Male,White,Straight,Na,/people/537/000026459/
Marlon Brando,ACTOR,Viva Zapata!,FALSE,1953,1924-04-03,"Omaha, NE",Male,White,Bisexual,Deist,/people/721/000022655/
Gary Cooper,ACTOR,High Noon,TRUE,1953,1901-05-07,"Helena, MT",Male,White,Straight,Roman Catholic,/people/740/000031647/
Kirk Douglas,ACTOR,The Bad and the Beautiful,FALSE,1953,1916-12-09,"Amsterdam, NY",Male,White,Straight,Jewish,http://www.nndb.com/people/524/000024452/
Jose Ferrer,ACTOR,Moulin Rouge,FALSE,1953,1909-01-08,"Santurce, Puerto Rico",Male,Hispanic,Straight,Na,/people/311/000026233/
Alec Guinness,ACTOR,The Lavender Hill Mob,FALSE,1953,1914-04-02,"London, England",Male,White,Bisexual,Roman Catholic,/people/751/000023682/
Richard Burton,ACTOR IN A SUPPORTING ROLE,My Cousin Rachel,FALSE,1953,1925-11-10,"Pontrhydyfen, Wales",Male,White,Bisexual,Presbyterian,http://www.nndb.com/people/260/000032164/
Arthur Hunnicutt,ACTOR IN A SUPPORTING ROLE,The Big Sky,FALSE,1953,1910-02-17,"Gravelly, AR",Male,White,Na,Na,http://www.nndb.com/people/693/000131300/
Victor McLaglen,ACTOR IN A SUPPORTING ROLE,The Quiet Man,FALSE,1953,1883-12-11,"Tunbridge Wells, Kent, England",Male,White,Straight,Anglican/Episcopalian,/people/452/000047311/
Jack Palance,ACTOR IN A SUPPORTING ROLE,Sudden Fear,FALSE,1953,1919-02-18,"Lattimer Mines, PA",Male,White,Straight,Na,/people/579/000022513/
Anthony Quinn,ACTOR IN A SUPPORTING ROLE,Viva Zapata!,TRUE,1953,1915-04-21,"Chihuahua, Mexico",Male,Hispanic,Straight,Na,/people/228/000032132/
Shirley Booth,ACTRESS,"Come Back, Little Sheba",TRUE,1953,1898-08-30,New York City,Female,White,Straight,Na,/people/807/000063618/
Joan Crawford,ACTRESS,Sudden Fear,FALSE,1953,1905-03-23,"San Antonio, TX",Female,White,Bisexual,Christian Science,/people/837/000031744/
Bette Davis,ACTRESS,The Star,FALSE,1953,1908-04-05,"Lowell, MA",Female,White,Straight,Na,/people/457/000026379/
Julie Harris,ACTRESS,The Member of the Wedding,FALSE,1953,1925-12-02,"Grosse Pointe Park, MI",Female,White,Straight,Na,http://www.nndb.com/people/513/000051360/
Susan Hayward,ACTRESS,With a Song in My Heart,FALSE,1953,1918-06-30,"Brooklyn, NY",Female,White,Straight,Roman Catholic,/people/805/000063616/
Gloria Grahame,ACTRESS IN A SUPPORTING ROLE,The Bad and the Beautiful,TRUE,1953,1923-11-28,"Los Angeles, CA",Female,White,Straight,Na,/people/088/000063896/
Jean Hagen,ACTRESS IN A SUPPORTING ROLE,Singin' in the Rain,FALSE,1953,1923-08-03,"Chicago, IL",Female,White,Straight,Na,http://www.nndb.com/people/332/000044200/
Colette Marchand,ACTRESS IN A SUPPORTING ROLE,Moulin Rouge,FALSE,1953,1925-04-29,"Paris, France",Female,White,Na,Na,https://www.imdb.com/fr/name/nm0545376/?ref_=fn_all_nme_1
Terry Moore,ACTRESS IN A SUPPORTING ROLE,"Come Back, Little Sheba",FALSE,1953,1929-01-07,"Los Angeles, CA",Female,White,Straight,Na,http://www.nndb.com/people/687/000079450/
Thelma Ritter,ACTRESS IN A SUPPORTING ROLE,With a Song in My Heart,FALSE,1953,1905-02-14,"Brooklyn, NY",Female,White,Straight,Na,http://www.nndb.com/people/813/000089546/
Joseph L. Mankiewicz,DIRECTING,Five Fingers,FALSE,1953,1909-02-11,"Wilkes-Barre, PA",Male,White,Straight,Jewish,/people/723/000032627/
Cecil B. DeMille,DIRECTING,The Greatest Show on Earth,FALSE,1953,1881-08-12,"Ashfield, MA",Male,White,Straight,Anglican/Episcopalian,http://www.nndb.com/people/621/000031528/
Fred Zinnemann,DIRECTING,High Noon,FALSE,1953,1907-04-29,"Vienna, Austria",Male,White,Straight,Jewish,/people/538/000032442/
John Huston,DIRECTING,Moulin Rouge,FALSE,1953,1906-08-05,"Nevada, MO",Male,White,Straight,Agnostic,/people/704/000024632/
John Ford,DIRECTING,The Quiet Man,TRUE,1953,1894-02-01,"Cape Elizabeth, ME",Male,White,Bisexual,Roman Catholic,/people/458/000032362/
Marlon Brando,ACTOR,Julius Caesar,FALSE,1954,1924-04-03,"Omaha, NE",Male,White,Bisexual,Deist,/people/721/000022655/
Richard Burton,ACTOR,The Robe,FALSE,1954,1925-11-10,"Pontrhydyfen, Wales",Male,White,Bisexual,Presbyterian,http://www.nndb.com/people/260/000032164/
Montgomery Clift,ACTOR,From Here to Eternity,FALSE,1954,1920-10-17,"Omaha, NE",Male,White,Gay,Na,http://www.nndb.com/people/920/000043791/
William Holden,ACTOR,Stalag 17,TRUE,1954,1918-04-17,"O'Fallon, IL",Male,White,Straight,Na,/people/210/000022144/
Burt Lancaster,ACTOR,From Here to Eternity,FALSE,1954,1913-11-02,New York City,Male,White,Straight,Protestant,/people/938/000031845/
Eddie Albert,ACTOR IN A SUPPORTING ROLE,Roman Holiday,FALSE,1954,1906-04-22,"Rock Island, IL",Male,White,Straight,Na,http://www.nndb.com/people/624/000022558/
Brandon De Wilde,ACTOR IN A SUPPORTING ROLE,Shane,FALSE,1954,1942-04-09,"Brooklyn, NY",Male,White,Na,Na,http://www.nndb.com/people/509/000102203/
Jack Palance,ACTOR IN A SUPPORTING ROLE,Shane,FALSE,1954,1919-02-18,"Lattimer Mines, PA",Male,White,Straight,Na,/people/579/000022513/
Frank Sinatra,ACTOR IN A SUPPORTING ROLE,From Here to Eternity,TRUE,1954,1915-12-12,"Hoboken, NJ",Male,White,Straight,Na,/people/300/000026222/
Robert Strauss,ACTOR IN A SUPPORTING ROLE,Stalag 17,FALSE,1954,1913-11-08,New York City,Male,White,Straight,Na,http://www.nndb.com/people/029/000132630/
Leslie Caron,ACTRESS,Lili,FALSE,1954,1931-07-01,"Paris, France",Female,White,Straight,Na,https://www.nndb.com/people/300/000083051/
Ava Gardner,ACTRESS,Mogambo,FALSE,1954,1922-12-24,"Brogden, NC",Female,White,Straight,Baptist,http://www.nndb.com/people/769/000023700/
Audrey Hepburn,ACTRESS,Roman Holiday,TRUE,1954,1929-05-04,"Brussels, Belgium",Female,White,Straight,Christian Science,/people/933/000026855/
Deborah Kerr,ACTRESS,From Here to Eternity,FALSE,1954,1921-09-30,"Helensburgh, Scotland",Female,White,Straight,Na,http://www.nndb.com/people/715/000025640/
Maggie McNamara,ACTRESS,The Moon Is Blue,FALSE,1954,1928-02-18,New York City,Female,White,Straight,Na,http://www.nndb.com/people/676/000133277/
Grace Kelly,ACTRESS IN A SUPPORTING ROLE,Mogambo,FALSE,1954,1929-11-12,"Philadelphia, PA",Female,White,Straight,Roman Catholic,/people/770/000025695/
Geraldine Page,ACTRESS IN A SUPPORTING ROLE,Hondo,FALSE,1954,1924-11-22,"Kirksville, MO",Female,White,Straight,Na,/people/780/000043651/
Marjorie Rambeau,ACTRESS IN A SUPPORTING ROLE,Torch Song,FALSE,1954,1889-07-15,"San Francisco, CA",Female,White,Straight,Na,http://www.nndb.com/people/572/000092296/
Donna Reed,ACTRESS IN A SUPPORTING ROLE,From Here to Eternity,TRUE,1954,1921-01-27,"Denison, IA",Female,White,Straight,Na,/people/702/000031609/
Thelma Ritter,ACTRESS IN A SUPPORTING ROLE,Pickup on South Street,FALSE,1954,1905-02-14,"Brooklyn, NY",Female,White,Straight,Na,http://www.nndb.com/people/813/000089546/
Fred Zinnemann,DIRECTING,From Here to Eternity,TRUE,1954,1907-04-29,"Vienna, Austria",Male,White,Straight,Jewish,/people/538/000032442/
Charles Walters,DIRECTING,Lili,FALSE,1954,1911-11-17,"Brooklyn, NY",Male,White,Na,Na,http://www.nndb.com/people/208/000078971/
William Wyler,DIRECTING,Roman Holiday,FALSE,1954,1902-07-01,"Mulhouse, Haut-Rhin, Alsace, France",Male,White,Straight,Na,/people/463/000032367/
George Stevens,DIRECTING,Shane,FALSE,1954,1904-12-18,"Oakland, CA",Male,White,Straight,Na,/people/382/000044250/
Billy Wilder,DIRECTING,Stalag 17,FALSE,1954,1906-06-22,"Sucha, Galicia, Austria",Male,White,Straight,Jewish,/people/982/000024910/
Humphrey Bogart,ACTOR,The Caine Mutiny,FALSE,1955,1899-12-25,New York City,Male,White,Straight,Na,/people/837/000024765/
Marlon Brando,ACTOR,On the Waterfront,TRUE,1955,1924-04-03,"Omaha, NE",Male,White,Bisexual,Deist,/people/721/000022655/
Bing Crosby,ACTOR,The Country Girl,FALSE,1955,1903-05-03,"Tacoma, WA",Male,White,Straight,Roman Catholic,/people/651/000026573/
James Mason,ACTOR,A Star Is Born,FALSE,1955,1909-05-15,"Yorkshire, England",Male,White,Straight,Na,http://www.nndb.com/people/873/000023804/
Dan O'Herlihy,ACTOR,Adventures of Robinson Crusoe,FALSE,1955,1919-05-01,"Wexford, Ireland",Male,White,Straight,Na,http://www.nndb.com/people/288/000090018/
Lee J. Cobb,ACTOR IN A SUPPORTING ROLE,On the Waterfront,FALSE,1955,1911-12-08,New York City,Male,White,Straight,Na,http://www.nndb.com/people/525/000051372/
Karl Malden,ACTOR IN A SUPPORTING ROLE,On the Waterfront,FALSE,1955,1912-03-22,"Chicago, IL",Male,White,Straight,Na,/people/553/000022487/
Edmond O'Brien,ACTOR IN A SUPPORTING ROLE,The Barefoot Contessa,TRUE,1955,1915-09-10,New York City,Male,White,Straight,Roman Catholic,/people/620/000042494/
Rod Steiger,ACTOR IN A SUPPORTING ROLE,On the Waterfront,FALSE,1955,1925-04-14,"Westhampton, NY",Male,White,Straight,Lutheran,/people/762/000026684/
Tom Tully,ACTOR IN A SUPPORTING ROLE,The Caine Mutiny,FALSE,1955,1908-08-21,"Durango, CO",Male,White,Straight,Na,http://www.nndb.com/people/177/000279337/
Dorothy Dandridge,ACTRESS,Carmen Jones,FALSE,1955,1922-11-09,"Cleveland, OH",Female,Black,Straight,Na,http://www.nndb.com/people/815/000067614/
Judy Garland,ACTRESS,A Star Is Born,FALSE,1955,1922-06-10,"Grand Rapids, MN",Female,White,Straight,Anglican/Episcopalian,https://www.nndb.com/people/123/000023054/
Audrey Hepburn,ACTRESS,Sabrina,FALSE,1955,1929-05-04,"Brussels, Belgium",Female,White,Straight,Christian Science,/people/933/000026855/
Grace Kelly,ACTRESS,The Country Girl,TRUE,1955,1929-11-12,"Philadelphia, PA",Female,White,Straight,Roman Catholic,/people/770/000025695/
Jane Wyman,ACTRESS,Magnificent Obsession,FALSE,1955,1917-01-05,"St. Joseph, MO",Female,White,Straight,Roman Catholic,/people/656/000022590/
Nina Foch,ACTRESS IN A SUPPORTING ROLE,Executive Suite,FALSE,1955,1924-04-20,"Leiden, Zuid-Holland, Netherlands",Female,White,Straight,Na,http://www.nndb.com/people/424/000102118/
Katy Jurado,ACTRESS IN A SUPPORTING ROLE,Broken Lance,FALSE,1955,1924-01-16,"Guadalajara, Jalisco, Mexico",Female,Hispanic,Straight,Na,http://www.nndb.com/people/579/000092303/
Eva Marie Saint,ACTRESS IN A SUPPORTING ROLE,On the Waterfront,TRUE,1955,1924-07-04,"Newark, NJ",Female,White,Straight,Na,/people/980/000022914/
Jan Sterling,ACTRESS IN A SUPPORTING ROLE,The High and the Mighty,FALSE,1955,1921-04-03,"Manhattan, NY",Female,White,Straight,Na,http://www.nndb.com/people/634/000044502/
Claire Trevor,ACTRESS IN A SUPPORTING ROLE,The High and the Mighty,FALSE,1955,1910-03-08,New York City,Female,White,Straight,Na,/people/085/000063893/
George Seaton,DIRECTING,The Country Girl,FALSE,1955,1911-04-17,"South Bend, IN",Male,White,Straight,Na,https://www.nndb.com/people/875/000133476/
William Wellman,DIRECTING,The High and the Mighty,FALSE,1955,1896-02-29,"Brookline, MA",Male,White,Straight,Na,http://www.nndb.com/people/736/000043607/
Elia Kazan,DIRECTING,On the Waterfront,TRUE,1955,1909-09-07,"Istanbul, Turkey",Male,White,Straight,Na,/people/537/000026459/
Alfred Hitchcock,DIRECTING,Rear Window,FALSE,1955,1899-08-13,"Leytonstone, London, England",Male,White,Straight,Roman Catholic,http://www.nndb.com/people/664/000026586/
Billy Wilder,DIRECTING,Sabrina,FALSE,1955,1906-06-22,"Sucha, Galicia, Austria",Male,White,Straight,Jewish,/people/982/000024910/
Ernest Borgnine,ACTOR,Marty,TRUE,1956,1917-01-24,"Hamden, CT",Male,White,Straight,Na,/people/730/000022664/
James Cagney,ACTOR,Love Me or Leave Me,FALSE,1956,1899-07-17,"Manhattan, NY",Male,White,Straight,Roman Catholic,/people/798/000024726/
James Dean,ACTOR,East of Eden,FALSE,1956,1931-02-08,"Marion, IN",Male,White,Bisexual,Na,http://www.nndb.com/people/727/000026649/
Frank Sinatra,ACTOR,The Man with the Golden Arm,FALSE,1956,1915-12-12,"Hoboken, NJ",Male,White,Straight,Na,/people/300/000026222/
Spencer Tracy,ACTOR,Bad Day at Black Rock,FALSE,1956,1900-04-05,"Milwaukee, WI",Male,White,Straight,Roman Catholic,/people/979/000024907/
Arthur Kennedy,ACTOR IN A SUPPORTING ROLE,Trial,FALSE,1956,1914-02-17,"Worcester, MA",Male,White,Straight,Na,http://www.nndb.com/people/838/000110508/
Jack Lemmon,ACTOR IN A SUPPORTING ROLE,Mister Roberts,TRUE,1956,1925-02-08,"Newton, MA",Male,White,Straight,Roman Catholic,/people/714/000026636/
Joe Mantell,ACTOR IN A SUPPORTING ROLE,Marty,FALSE,1956,1915-12-21,"Brooklyn, NY",Male,White,Straight,Na,http://www.nndb.com/people/365/000253603/
Sal Mineo,ACTOR IN A SUPPORTING ROLE,Rebel without a Cause,FALSE,1956,1939-01-10,"Bronx, NY",Male,White,Bisexual,Roman Catholic,http://www.nndb.com/people/218/000022152/
Arthur O'Connell,ACTOR IN A SUPPORTING ROLE,Picnic,FALSE,1956,1908-03-29,New York City,Male,White,Straight,Na,http://www.nndb.com/people/259/000136848/
Susan Hayward,ACTRESS,I'll Cry Tomorrow,FALSE,1956,1918-06-30,"Brooklyn, NY",Female,White,Straight,Roman Catholic,/people/805/000063616/
Katharine Hepburn,ACTRESS,Summertime,FALSE,1956,1907-05-12,"Hartford, CT",Female,White,Bisexual,Atheist,/people/775/000023706/
Jennifer Jones,ACTRESS,Love Is a Many-Splendored Thing,FALSE,1956,1919-03-02,"Tulsa, OK",Female,White,Straight,Roman Catholic,/people/809/000063620/
Anna Magnani,ACTRESS,The Rose Tattoo,TRUE,1956,1908-03-07,"Rome, Italy",Female,White,Straight,Na,/people/806/000063617/
Eleanor Parker,ACTRESS,Interrupted Melody,FALSE,1956,1922-06-26,"Cedarville, OH",Female,White,Straight,Na,http://www.nndb.com/people/373/000102067/
Betsy Blair,ACTRESS IN A SUPPORTING ROLE,Marty,FALSE,1956,1923-12-11,"Cliffside Park, NJ",Female,White,Straight,Na,http://www.nndb.com/people/217/000136806/
Peggy Lee,ACTRESS IN A SUPPORTING ROLE,Pete Kelly's Blues,FALSE,1956,1920-05-26,"Jamestown, ND",Female,White,Straight,Lutheran,https://www.nndb.com/people/750/000026672/
Marisa Pavan,ACTRESS IN A SUPPORTING ROLE,The Rose Tattoo,FALSE,1956,1932-06-19,"Cagliari, Sardinia, Italy",Female,White,Straight,Na,http://www.nndb.com/people/885/000136477/
Jo Van Fleet,ACTRESS IN A SUPPORTING ROLE,East of Eden,TRUE,1956,1914-12-30,"Oakland, CA",Female,White,Straight,Na,/people/089/000063897/
Natalie Wood,ACTRESS IN A SUPPORTING ROLE,Rebel without a Cause,FALSE,1956,1938-07-20,"San Francisco, CA",Female,White,Straight,Russian Orthodox,http://www.nndb.com/people/169/000026091/
John Sturges,DIRECTING,Bad Day at Black Rock,FALSE,1956,1911-01-03,"Oak Park, IL",Male,White,Straight,Na,http://www.nndb.com/people/525/000032429/
Elia Kazan,DIRECTING,East of Eden,FALSE,1956,1909-09-07,"Istanbul, Turkey",Male,White,Straight,Na,/people/537/000026459/
Delbert Mann,DIRECTING,Marty,TRUE,1956,1920-01-30,"Lawrence, KS",Male,White,Straight,Presbyterian,/people/384/000044252/
Joshua Logan,DIRECTING,Picnic,FALSE,1956,1908-10-05,"Texarkana, TX",Male,White,Straight,Na,http://www.nndb.com/people/490/000135085/
David Lean,DIRECTING,Summertime,FALSE,1956,1908-03-25,"Croydon, Surrey, England",Male,White,Straight,Na,/people/462/000032366/
Yul Brynner,ACTOR,The King and I,TRUE,1957,1920-07-11,"Vladivostok, Russia",Male,White,Straight,Na,/people/459/000026381/
James Dean,ACTOR,Giant,FALSE,1957,1931-02-08,"Marion, IN",Male,White,Bisexual,Na,http://www.nndb.com/people/727/000026649/
Kirk Douglas,ACTOR,Lust for Life,FALSE,1957,1916-12-09,"Amsterdam, NY",Male,White,Straight,Jewish,http://www.nndb.com/people/524/000024452/
Rock Hudson,ACTOR,Giant,FALSE,1957,1925-11-17,"Winnetka, IL",Male,White,Gay,Na,http://www.nndb.com/people/655/000026577/
Sir Laurence Olivier,ACTOR,Richard III,FALSE,1957,1907-05-22,"Dorking, Surrey, England",Male,White,Bisexual,Na,http://www.nndb.com/people/607/000022541/
Don Murray,ACTOR IN A SUPPORTING ROLE,Bus Stop,FALSE,1957,1929-07-31,"Hollywood, CA",Male,White,Straight,Na,http://www.nndb.com/people/370/000130977/
